trace_start_lat,trace_start_lon,trace_end_lat,trace_end_lon,azimuth,dip,event_activity,Mw,rupture_centroid_lat,rupture_centroid_lon,depth,rupture_centroid_x,rupture_centroid_y,length,width,event_num,name
-33.3270336523,151.636067781,-33.33853207,151.613801691,238.315536076,35.0,7.59713818855e-06,4.79218346944,-33.2124426969,151.536153358,11.0038266123,1.21635890524,15.7150930429,2.43271781049,2.43271781049,4978,0
-32.5569690134,151.068006349,-32.5325945025,151.072234415,8.31716535821,35.0,6.00003069181e-06,4.89468002361,-32.5655114782,151.238373346,11.1508006331,1.36870551171,15.9249936977,2.73741102343,2.73741102343,4979,0
-33.2314757368,151.213918615,-33.1968486215,151.196562328,337.23586593,35.0,2.58188980328e-06,5.26089579318,-33.1560998496,151.370517498,11.6759324735,2.0864976549,16.6749596889,4.1729953098,4.1729953098,4980,0
-32.9354124104,151.506213095,-32.9402896788,151.524956924,107.249686669,35.0,1.3458963635e-05,4.54382187584,-33.0685372077,151.467163226,10.6476907176,0.913862680274,15.2064782748,1.82772536055,1.82772536055,4981,0
-32.7840008216,151.228983286,-32.7785304808,151.181432753,277.778732693,35.0,2.22885987518e-06,5.32475072959,-32.6314247862,151.229513454,11.7674966907,2.24566706223,16.8057269432,4.49133412446,4.49133412446,4982,0
-32.9180361581,152.065112995,-32.9526527269,152.054668141,194.216328706,35.0,2.855124253e-06,5.21720848235,-32.8986909266,151.88757717,11.6132874433,1.98414883121,16.5854933139,3.96829766241,3.96829766241,4983,0
-32.8774636073,151.582619324,-32.9033128818,151.584903482,175.756903826,35.0,5.41911496153e-06,4.93890513127,-32.901051582,151.41257849,11.2142168322,1.44019921535,16.0155614161,2.8803984307,2.8803984307,4984,0
-32.9843247294,151.959010501,-33.0086120278,151.954191029,189.451546425,35.0,6.00590737769e-06,4.89425486526,-32.9729367445,151.788107421,11.150190981,1.36803571942,15.9241230244,2.73607143885,2.73607143885,4985,0
-33.01046038,151.404322564,-32.9807468638,151.384444336,330.683296432,35.0,3.13516775441e-06,5.17657271182,-32.9228917098,151.548639121,11.5550181421,1.89346098233,16.5022761276,3.78692196466,3.78692196466,4986,0
-32.6693692409,151.323090177,-32.6512016466,151.28669019,300.625492042,35.0,2.8626850556e-06,5.21605992472,-32.5318711824,151.39505956,11.6116404793,1.98152687386,16.5831412056,3.96305374772,3.96305374772,4987,0
-33.2974126186,151.557410631,-33.3204118905,151.578943443,141.987840091,35.0,4.27268739711e-06,5.04213237587,-33.3988381626,151.430369847,11.3622386201,1.62194525781,16.2269584374,3.24389051562,3.24389051562,4988,0
-33.2443219154,151.586015557,-33.2344561328,151.57031966,306.891052494,35.0,1.34795661523e-05,4.54315758113,-33.1299562896,151.676250312,10.6467381582,0.913164027541,15.2051178789,1.82632805508,1.82632805508,4989,0
-32.466872982,151.332443448,-32.4555524994,151.358863967,63.0448157383,35.0,5.83764972095e-06,4.90659546327,-32.5891466881,151.422870802,11.1678866716,1.38761100641,15.9493950896,2.77522201282,2.77522201282,4990,0
-32.6165716507,151.803796561,-32.6291454577,151.824582186,125.722232925,35.0,7.85032076734e-06,4.77794609298,-32.7374567535,151.716211747,10.9834110532,1.19658361263,15.6859366028,2.39316722525,2.39316722525,4991,0
-32.9359610621,151.443836012,-32.9468494688,151.471071988,115.504330868,35.0,5.69359710246e-06,4.91744676374,-33.0711259601,151.38360425,11.1834467973,1.40505519879,15.971617252,2.81011039758,2.81011039758,4992,0
-32.865277857,151.439220075,-32.827507483,151.452930995,16.9523328787,35.0,2.33517654837e-06,5.30451377505,-32.8903796939,151.617925536,11.73847809,2.19395083889,16.7642840865,4.38790167778,4.38790167778,4993,0
-33.1289415121,151.738741337,-33.1442575378,151.75188163,144.331025989,35.0,1.02436817299e-05,4.66237741902,-33.2176657025,151.610306524,10.8176923827,1.04751129335,15.4492658138,2.09502258669,2.09502258669,4994,0
-32.8774496452,151.459758577,-32.8353430177,151.460437395,0.775863086106,35.0,2.05318700243e-06,5.36040498921,-32.8584530603,151.640899382,11.8186227987,2.33976639411,16.8787425924,4.67953278822,4.67953278822,4995,0
-32.6370779662,151.243890927,-32.6140208846,151.23843663,348.729047731,35.0,6.5869599639e-06,4.85414847177,-32.5976862315,151.407116068,11.0926807754,1.30630395045,15.8419899388,2.6126079009,2.6126079009,4996,0
-32.8854865317,151.977226609,-32.8719211772,151.941596283,294.354038892,35.0,3.36456432763e-06,5.14590465948,-32.7439314285,152.031941992,11.5110419617,1.82777332182,16.4394716331,3.65554664364,3.65554664364,4997,0
-32.8565910947,151.848816246,-32.8878636362,151.853697081,172.533612904,35.0,3.66004791559e-06,5.10934672453,-32.8913633729,151.677368387,11.4586200365,1.75244084364,16.3646053652,3.50488168728,3.50488168728,4998,0
-33.0416769681,151.621978093,-33.0095354121,151.637626786,22.1926482803,35.0,3.02149105808e-06,5.19261218222,-33.0818102224,151.794232104,11.5780177978,1.92875069448,16.53512304,3.85750138896,3.85750138896,4999,0
-32.5754051876,151.401364311,-32.5745159085,151.357380373,271.372123983,35.0,3.58372067157e-05,5.25124221568,-32.4251256992,151.383624176,11.662089812,2.06343651755,16.6551903195,4.1268730351,4.1268730351,5000,1
-32.0404861768,151.576794562,-32.0391670206,151.608937207,87.2237788437,35.0,7.26760219348e-05,4.98189397398,-32.1845706311,151.601159216,11.2758603003,1.51327198226,16.1035974122,3.02654396453,3.02654396453,5001,1
-31.6969066181,151.202182134,-31.7167573338,151.169157672,234.792384132,35.0,4.2585473845e-05,5.1855164857,-31.5853612207,151.085052083,11.567842987,1.91305848473,16.5205919042,3.82611696945,3.82611696945,5002,1
-31.5046340788,151.351983876,-31.5219288852,151.375217778,131.158960049,35.0,7.88554801788e-05,4.95080561141,-31.6219540258,151.252038526,11.2312814197,1.46006708325,16.0399321727,2.9201341665,2.9201341665,5003,1
-31.7845809485,151.11377606,-31.7456266945,151.102923255,346.668970186,35.0,3.01985188044e-05,5.31646020678,-31.730268355,151.281192641,11.7556085694,2.22433455023,16.7887489464,4.44866910046,4.44866910046,5004,1
-32.2024379032,149.576237023,-32.1716346808,149.61201839,44.4777284384,35.0,2.54254807711e-05,5.38200096834,-32.2937337999,149.722671446,11.8495901606,2.39866991732,16.9229685685,4.79733983464,4.79733983464,5005,1
-32.3947623296,152.320105549,-32.3797482476,152.331069904,31.6405871874,35.0,0.00019576461642,4.60440007008,-32.4596262559,152.464785427,10.7345562796,0.979873560339,15.330535154,1.95974712068,1.95974712068,5006,1
-31.2871750873,150.054379788,-31.262430526,150.08536759,46.912498701,35.0,3.79323481664e-05,5.22959697328,-31.3839689626,150.189484369,11.6310518095,2.01265108149,16.6108634581,4.02530216298,4.02530216298,5007,1
-31.1726556552,150.818141426,-31.1443884943,150.824924639,11.6008709127,35.0,6.36998086763e-05,5.03211592082,-31.1878493768,150.98852868,11.3478756136,1.60334862893,16.2064459383,3.20669725786,3.20669725786,5008,1
-30.9996285798,150.959963056,-30.9868888914,150.971929597,38.8159754684,35.0,0.000232621150712,4.53868515608,-31.0789742606,151.090351657,10.6403249641,0.908474166956,15.1959588886,1.81694833391,1.81694833391,5009,1
-31.6144323374,150.140534558,-31.6326856683,150.153670096,148.521590008,35.0,0.00012589628732,4.77257662694,-31.6972155952,150.005714009,10.9757115552,1.18920935732,15.6749405801,2.37841871465,2.37841871465,5010,1
-32.2022724696,152.101704391,-32.2165753851,152.089476901,215.903563197,35.0,0.000195201233645,4.60549799969,-32.1285106887,151.963617278,10.736130646,0.981112941072,15.3327835822,1.96222588214,1.96222588214,5011,1
-31.5079754016,152.666409205,-31.5246281427,152.672735265,162.063329572,35.0,0.000199148174452,4.5978718842,-31.5587508644,152.515673293,10.7251952456,0.972536582283,15.317166212,1.94507316457,1.94507316457,5012,1
-32.4239162001,152.431789989,-32.4056278438,152.440688698,22.319239813,35.0,0.000150879886447,4.70361309572,-32.4678580263,152.589510014,10.8768219139,1.09844053804,15.5337115361,2.19688107607,2.19688107607,5013,1
-32.2578350096,150.41833976,-32.2460856924,150.432452426,45.4188372335,35.0,0.000220497601846,4.55907579585,-32.3496265552,150.539326957,10.6695639404,0.930053437505,15.2377164742,1.86010687501,1.86010687501,5014,1
-31.4280509051,150.131614031,-31.4074030235,150.136316059,10.9945735223,35.0,0.000130990167452,4.75746629855,-31.4445756281,150.295947176,10.9540442344,1.16870029485,15.6439964391,2.33740058971,2.33740058971,5015,1
-31.4725233284,152.180651873,-31.4906657107,152.162631241,220.295264271,35.0,9.8962397624e-05,4.86428076227,-31.3892764325,152.044099577,11.1072098831,1.32163151315,15.862739655,2.6432630263,2.6432630263,5016,1
-31.508160483,152.76865068,-31.5136066555,152.797024271,102.706716421,35.0,9.03142378675e-05,4.89911759321,-31.6507604658,152.745786795,11.1571638465,1.37571604008,15.9340813082,2.75143208016,2.75143208016,5017,1
-32.215670946,151.789642715,-32.2456811653,151.779380295,196.140456619,35.0,5.31501367007e-05,5.10109288755,-32.189780289,151.61753277,11.4467845205,1.73586700443,16.3477024966,3.47173400886,3.47173400886,5018,1
-30.8955828086,151.806383982,-30.910031395,151.832841993,122.507678495,35.0,7.48511610646e-05,4.97065941782,-31.0248413921,151.728863279,11.2597506086,1.49382496533,16.080590388,2.98764993065,2.98764993065,5019,1
-31.6670632602,151.720266276,-31.640319673,151.685114831,311.75499542,35.0,2.9983311934e-05,5.31918480234,-31.5409486558,151.820780922,11.7595154789,2.23132281211,16.7943285914,4.46264562422,4.46264562422,5020,1
-32.0055984168,149.830389461,-32.022171279,149.834761144,167.396214246,35.0,0.00021336274401,4.57160674525,-32.0438563543,149.674438763,10.6875325836,0.943568376052,15.2633783563,1.8871367521,1.8871367521,5021,1
-32.0195295267,152.150651253,-32.0152229709,152.179774591,80.0919993442,35.0,8.81191651345e-05,4.90849114368,-32.1587964779,152.194391786,11.1706049657,1.39064275063,15.9532772158,2.78128550125,2.78128550125,5022,1
-31.6456621685,149.68379336,-31.6342142211,149.635149164,285.429169746,35.0,2.56155794728e-05,5.37916323928,-31.4931895097,149.706969333,11.8455210243,2.39084611498,16.9171572396,4.78169222996,4.78169222996,5023,1
-32.3908815465,152.830493223,-32.4111419238,152.832383627,175.496116216,35.0,0.000141670565253,4.72760583418,-32.4120233686,152.66584691,10.9112260875,1.12920533524,15.582845788,2.25841067049,2.25841067049,5024,1
-31.3825288589,151.835429612,-31.3956769268,151.822440292,220.169014731,35.0,0.000207077992383,4.58299678229,-31.3003686325,151.705911488,10.7038652258,0.956023120685,15.2867037866,1.91204624137,1.91204624137,5025,1
-31.2080017641,149.724931953,-31.18417566,149.710100873,331.949303064,35.0,7.41451559538e-05,4.97426973217,-31.1280085402,149.866774778,11.2649275867,1.50004701272,16.087983879,3.00009402545,3.00009402545,5026,1
-31.3176948379,150.294227274,-31.2920483326,150.30921378,26.5160365395,35.0,6.46933749015e-05,5.02621971036,-31.3699329285,150.454446896,11.3394207951,1.59250153462,16.1943712061,3.18500306923,3.18500306923,5027,1
-31.5973993344,152.695366085,-31.6123248104,152.721484583,123.894644304,35.0,7.56271873022e-05,4.96673011323,-31.7249181618,152.613598488,11.2541162172,1.48708249342,16.0725436433,2.97416498684,2.97416498684,5028,1
-31.0709238778,149.773432697,-31.0818924191,149.791583642,125.237524239,35.0,0.000164961965804,4.66961969678,-31.1900689313,149.688651116,10.8280773823,1.0562819359,15.4640971304,2.1125638718,2.1125638718,5029,1
-31.1767338533,151.077568496,-31.1875501372,151.121732345,105.998195677,35.0,3.1598208775e-05,5.29919983635,-31.3270646713,151.05100804,11.730858215,2.18056944612,16.7534017771,4.36113889225,4.36113889225,5030,1
-31.173421268,152.26683851,-31.1438254316,152.27604567,14.9016890537,35.0,5.56183519973e-05,5.08380014152,-31.1963725949,152.437277666,11.4219877414,1.70164936146,16.3122890259,3.40329872293,3.40329872293,5031,1
-31.814324186,150.287135707,-31.8336313312,150.313854111,130.414187548,35.0,5.92820861507e-05,5.05949719254,-31.9354010083,150.188697631,11.3871387442,1.65469746137,16.2625195001,3.30939492273,3.30939492273,5032,1
-32.0926652114,152.423223774,-32.0932853215,152.401811128,268.045132568,35.0,0.000182685967709,4.63074130493,-31.9546129763,152.406951419,10.7723280587,1.0100448458,15.384478845,2.02008969159,2.02008969159,5033,1
-31.6388632161,150.805602593,-31.6039276309,150.80087705,353.428324106,35.0,4.05807223887e-05,5.20388640693,-31.6043423736,150.977043157,11.5941843719,1.95394892705,16.5582113006,3.90789785411,3.90789785411,5034,1
-32.2012580757,151.599523434,-32.1805531258,151.56887262,308.561895144,35.0,4.62225152737e-05,5.15429535354,-32.0751078529,151.693142159,11.5230737227,1.84551543215,16.4566547686,3.6910308643,3.6910308643,5035,1
-32.2739957665,149.661626975,-32.2473337193,149.628232317,313.319784444,35.0,3.2313255966e-05,5.29067504985,-32.1510945503,149.766969997,11.7186341733,2.15927287558,16.7359440363,4.31854575116,4.31854575116,5036,1
-31.5920863711,150.954532018,-31.5846195307,150.978527769,69.906446983,35.0,0.000121566819275,4.78590809112,-31.7210546569,151.023600165,10.9948280895,1.20760262919,15.7022418204,2.41520525838,2.41520525838,5037,1
-31.7203111719,152.97528273,-31.7038745629,152.982626496,20.8010947559,35.0,0.000197108433128,4.60179392285,-31.76106792,153.130580876,10.730819218,0.976937916894,15.3251980769,1.95387583379,1.95387583379,5038,1
-31.7724211947,153.079548907,-31.8029941386,153.056652751,212.502187077,35.0,3.78662195624e-05,5.23026169202,-31.7073812997,152.919905124,11.632004977,2.01419192416,16.6122247223,4.02838384831,4.02838384831,5039,1
-31.3191587086,151.381780691,-31.2882542951,151.375482182,350.119137443,35.0,5.26567238682e-05,5.10464600216,-31.2784510475,151.548282693,11.4518794776,1.74298241457,16.3549788493,3.48596482913,3.48596482913,5040,1
-31.7062437157,151.026754617,-31.6869573254,151.031857381,12.6825680987,35.0,0.000150892392608,4.70358151994,-31.7272902777,151.189640983,10.8767766361,1.09840060719,15.5336468726,2.19680121439,2.19680121439,5041,1
-30.9837607884,152.014056082,-31.0134383731,152.024286007,163.545882143,35.0,5.43195459379e-05,5.09280188306,-31.0402250552,151.854676768,11.4348957085,1.71937633866,16.3307235134,3.43875267733,3.43875267733,5042,1
-31.0996982774,152.233552972,-31.1141575409,152.251965704,132.557440579,35.0,0.000126219201115,4.77160074616,-31.2108169725,152.131228518,10.9743121996,1.18787400204,15.6729420932,2.37574800409,2.37574800409,5043,1
-32.1886027395,152.786664644,-32.1844667975,152.765032561,282.711915038,35.0,0.000169298548972,4.65973424719,-32.0509641027,152.811930064,10.81390223,1.0443284946,15.4438529148,2.08865698921,2.08865698921,5044,1
-31.9676795563,151.730718501,-31.9562097167,151.686019695,286.803309833,35.0,3.08214554028e-05,5.30868169756,-31.8174528421,151.759719107,11.7444546454,2.20450380681,16.7728194921,4.40900761362,4.40900761362,5045,1
-32.2990075864,150.129207799,-32.2966311651,150.095251835,274.725498041,35.0,6.37515963617e-05,5.03180632767,-32.1524811618,150.126420227,11.3474316752,1.60277724554,16.2058119286,3.20555449107,3.20555449107,5046,1
-31.5104983987,151.141268775,-31.5020679746,151.105474295,285.420358,35.0,5.13942513948e-05,5.11389099397,-31.3642408854,151.169255576,11.4651362512,1.76163326019,16.3739114842,3.52326652038,3.52326652038,5047,1
-31.3019729221,150.158075773,-31.2834688131,150.160470382,6.30932630264,35.0,0.000173025945269,4.65143776064,-31.3079771136,150.320773082,10.802005557,1.03440088789,15.426862705,2.06880177578,2.06880177578,5048,1
-32.0278193005,151.924665599,-32.0320826849,151.906354021,254.664352222,35.0,0.000240263658183,4.52637034424,-31.8982925807,151.872981825,10.6226662494,0.895684742808,15.1707396303,1.79136948562,1.79136948562,5049,1
-31.8501292167,150.132874591,-31.8287186487,150.099117917,306.709597174,35.0,3.89176346489e-05,5.21982793069,-31.719734655,150.2209124,11.6170435779,1.99014156246,16.59085763,3.98028312492,3.98028312492,5050,1
-30.8719207488,151.765218041,-30.8838079724,151.795850482,114.359806008,35.0,6.38849782545e-05,5.03101011084,-31.0107018003,151.710358743,11.3462899472,1.6013086873,16.204181372,3.20261737461,3.20261737461,5051,1
-32.3766992552,150.500600148,-32.336609801,150.511556526,12.9950421121,35.0,2.83726591373e-05,5.34021950622,-32.390725786,150.680917933,11.7896780052,2.28601858827,16.8374051432,4.57203717655,4.57203717655,5052,1
-31.9407004329,152.274273301,-31.9301502135,152.252314879,299.483804787,35.0,0.000125458437147,4.77390386359,-31.8126149103,152.345006115,10.9776147343,1.19102790307,15.6776586016,2.38205580614,2.38205580614,5053,1
-31.6481984366,151.942351867,-31.615126478,151.912793985,322.702810893,35.0,2.77072503715e-05,5.34926039344,-31.5397495338,152.069152684,11.8026421048,2.30993734955,16.8559197963,4.61987469909,4.61987469909,5054,1
-31.5337874279,152.952710004,-31.5149652538,152.955121681,6.23213338936,35.0,0.000166487700718,4.66611238785,-31.5394760294,153.116154416,10.8230481079,1.052025334,15.4569145822,2.104050668,2.104050668,5055,1
-31.9340968418,150.485310059,-31.9563749115,150.474960726,201.525400351,35.0,9.74428950935e-05,4.87017552544,-31.8928203152,150.323614868,11.1156626262,1.33063139824,15.8748114233,2.66126279647,2.66126279647,5056,1
-31.3314104804,149.736970192,-31.342095761,149.775074851,108.201161049,35.0,4.32177704794e-05,5.17990168329,-31.4778829914,149.701611129,11.5597916911,1.90073182312,16.509093462,3.80146364624,3.80146364624,5057,1
-31.9362524927,152.165335851,-31.9439735372,152.128876333,256.008792363,35.0,5.05553097614e-05,5.12016096661,-31.7970256179,152.105158178,11.4741270226,1.77439574611,16.3867516365,3.54879149222,3.54879149222,5058,1
-31.1018064305,152.839178572,-31.1206224149,152.84058023,176.351053899,35.0,0.000168099941184,4.66244097911,-31.1200625321,152.677810204,10.8177835241,1.04758794911,15.4493959773,2.09517589821,2.09517589821,5059,1
-31.7758344254,150.753957907,-31.7592561175,150.728138727,307.026912887,35.0,7.09152074831e-05,4.99123763138,-31.6517152226,150.843684631,11.2892585546,1.52963854949,16.1227321023,3.05927709897,3.05927709897,5060,1
-31.6141303521,152.568393028,-31.6003238124,152.536242672,296.726460778,35.0,5.53144490504e-05,5.08588744441,-31.4760833361,152.62974495,11.4249808108,1.70574350602,16.316563572,3.41148701204,3.41148701204,5061,1
-31.5393092506,152.103585714,-31.5334799282,152.123352298,70.888995418,35.0,0.000191543196184,4.61270486638,-31.6668932517,152.166596147,10.7464648683,0.989287308376,15.3475423812,1.97857461675,1.97857461675,5062,1
-32.4738747193,149.918994449,-32.5011997434,149.894175763,217.484902582,35.0,4.2572042347e-05,5.18563665981,-32.3970644783,149.76686818,11.5680153096,1.91332318532,16.5208380064,3.82664637063,3.82664637063,5063,1
-31.5992812296,151.804997588,-31.5762558485,151.842459548,54.1523814978,35.0,3.14666589072e-05,5.30078916244,-31.7099962366,151.927532371,11.7331372149,2.18456305952,16.7566565264,4.36912611904,4.36912611904,5064,1
-31.0619374908,149.890208559,-31.0452671578,149.906895095,40.5862419352,35.0,0.000118843203927,4.79454028606,-31.145635994,150.024075043,11.0072061485,1.2196638375,15.7199195208,2.439327675,2.439327675,5065,1
-31.7594037069,152.913719406,-31.7661389722,152.893429944,248.699777474,35.0,0.000174635177093,4.64791100766,-31.6334907348,152.844373635,10.796948401,1.03020939986,15.4196403377,2.06041879973,2.06041879973,5066,1
-31.0743900338,151.984568028,-31.0883242856,151.994180444,149.443590709,35.0,0.000238200838373,4.52965525611,-31.1507925705,151.851945185,10.6273766195,0.899078541508,15.177466736,1.79815708302,1.79815708302,5067,1
-32.1351241184,151.535312776,-32.1124526413,151.514499481,322.108163336,35.0,6.43510059924e-05,5.02824117289,-32.0342615036,151.660604996,11.3423194533,1.59621207115,16.198510919,3.19242414229,3.19242414229,5068,1
-31.0812286939,152.248629607,-31.0639262692,152.237411196,330.937486775,35.0,0.000150439825596,4.70472583894,-31.0046646734,152.385593846,10.8784175221,1.09984864425,15.5359903008,2.19969728851,2.19969728851,5069,1
-31.7039359865,151.07484566,-31.689701945,151.037044352,293.841269913,35.0,4.0453864468e-05,5.20507917767,-31.5605085286,151.126638872,11.5958947349,1.95663398773,16.5606539521,3.91326797546,3.91326797546,5070,1
-31.8958632386,152.009615476,-31.9185933949,152.014115356,170.462565925,35.0,0.000106331652415,4.83691904799,-31.9307967435,151.846579268,11.0679747967,1.28064727087,15.8067061445,2.56129454174,2.56129454174,5071,1
-31.7697524405,151.25436712,-31.7484370814,151.283498199,49.2517593758,35.0,4.80486916689e-05,5.13953395704,-31.8710803726,151.382548572,11.5019067497,1.81441648422,16.4264251983,3.62883296844,3.62883296844,5072,1
-31.4906764736,150.278481687,-31.5028623474,150.305199061,118.175301334,35.0,8.21658280876e-05,4.93513950976,-31.623752704,150.21196179,11.2088171528,1.43396898845,16.0078498747,2.8679379769,2.8679379769,5073,1
-32.3540242887,149.518963952,-32.3247949769,149.521030193,3.41766968632,35.0,6.16125812506e-05,5.04480778402,-32.3481176926,149.692595947,11.3660749977,1.62694883904,16.2324373525,3.25389767808,3.25389767808,5074,1
-32.0135181662,152.94817184,-32.0346853087,152.946526622,183.770566434,35.0,0.000128482158069,4.76483110086,-32.0148350517,152.781519388,10.964604927,1.1786518841,15.6590786713,2.3573037682,2.3573037682,5075,1
-31.6384440538,152.969736722,-31.6332349509,152.949036903,286.444006765,35.0,0.000177674676002,4.64133749606,-31.502872105,153.005416356,10.7875223726,1.02244216758,15.4061785741,2.04488433516,2.04488433516,5076,1
-31.6554666148,149.875015378,-31.6367887813,149.880042157,12.9002726316,35.0,0.000162017114018,4.67648191734,-31.6772239147,150.037067033,10.8379174024,1.0646600622,15.4781501354,2.1293201244,2.1293201244,5077,1
-31.8630299477,150.252080408,-31.8383626706,150.24399756,344.440027847,35.0,8.36546373245e-05,4.92829847101,-31.8120884959,150.411200398,11.1990075062,1.42271935516,15.9938402475,2.84543871032,2.84543871032,5078,1
-31.3000274938,150.761975594,-31.2801137808,150.762356233,0.935775414397,35.0,0.000148353991406,4.71004477398,-31.2923555036,150.925865211,10.8860445617,1.10660439652,15.546882842,2.21320879303,2.21320879303,5079,1
-31.3790672938,151.824929093,-31.3420819803,151.817862072,350.730829335,35.0,3.51056530893e-05,5.2590993165,-31.336410074,151.994746199,11.6733564317,2.08218667362,16.67128072,4.16437334723,4.16437334723,5080,1
-30.9514882727,152.86095808,-30.9674636998,152.907057523,112.033929395,35.0,2.62318431507e-05,5.37010655333,-31.1004375263,152.817381924,11.8325342701,2.36604652952,16.8986102326,4.73209305904,4.73209305904,5081,1
-31.0931087183,153.213736653,-31.0953250442,153.252750408,93.8013936965,35.0,4.5548840747e-05,5.15988855206,-31.2420851375,153.221752067,11.5310940399,1.85743780386,16.4681089686,3.71487560772,3.71487560772,5082,1
-32.4743486471,151.14035782,-32.4462339698,151.124005196,333.84342779,35.0,5.28386654357e-05,5.1033319629,-32.3954229131,151.288608781,11.4499952227,1.74034754835,16.3522878545,3.4806950967,3.4806950967,5083,1
-31.4701099363,151.098679072,-31.4865467057,151.101569923,171.471363029,35.0,0.000224091932184,4.55291583898,-31.4986472122,150.941216164,10.6607309251,0.923480913397,15.2251016211,1.84696182679,1.84696182679,5084,1
-31.7755472809,152.720256344,-31.8032549401,152.726544486,169.084824057,35.0,6.70336412132e-05,5.01268198869,-31.8169488357,152.555290085,11.3200084997,1.56787342381,16.1666475752,3.13574684762,3.13574684762,5085,1
-31.5245364879,151.034361743,-31.5090343207,151.025418169,333.796358857,35.0,0.000205127878973,4.58660139318,-31.4560133595,151.174648867,10.7090340255,0.959998823779,15.2940855976,1.91999764756,1.91999764756,5086,1
-31.5437180343,150.223414804,-31.5255467185,150.220570299,352.398930046,35.0,0.000179208370397,4.63806314649,-31.5163020124,150.383120406,10.7828271482,1.01859508811,15.3994730987,2.03719017622,2.03719017622,5087,1
-31.5665942553,150.299625434,-31.5432005876,150.30441696,9.89791804097,35.0,9.93356274414e-05,4.86284670033,-31.5794300751,150.467056361,11.1051535227,1.31945126702,15.8598028681,2.63890253404,2.63890253404,5088,1
-32.2684754501,152.938967417,-32.2886972322,152.900077892,238.44348382,35.0,3.27383102371e-05,5.28569650683,-32.1503307438,152.826486797,11.7114952359,2.14693184454,16.7257485771,4.29386368908,4.29386368908,5089,1
-31.9241114004,150.281058929,-31.900209364,150.299546671,33.2650656332,35.0,6.50826577459e-05,5.02393420876,-31.99207263,150.433933847,11.3361435204,1.58831672377,16.1896907729,3.17663344755,3.17663344755,5090,1
-32.3101239787,151.280761791,-32.3251489374,151.272452194,205.064681737,35.0,0.000225128628674,4.55115750151,-32.2596076867,151.129880901,10.6582095727,0.921613345776,15.2215007567,1.84322669155,1.84322669155,5091,1
-32.1856347583,150.461500426,-32.207127241,150.478970551,145.501759007,35.0,8.02364248899e-05,4.94419184927,-32.2780640714,150.329653402,11.2217976744,1.44899180404,16.0263879808,2.89798360808,2.89798360808,5092,1
-31.9841789003,150.409468922,-31.9814078651,150.372430085,275.032618424,35.0,5.18288668773e-05,5.11068295053,-31.8360736732,150.40615793,11.4605361059,1.75513885066,16.3673417959,3.51027770133,3.51027770133,5093,1
-32.1630732201,152.390423486,-32.1688301276,152.356068522,258.819874657,35.0,5.96917123661e-05,5.05687389479,-32.0224321189,152.339789354,11.3833770898,1.64970751105,16.2571473008,3.29941502211,3.29941502211,5094,1
-32.4571885457,149.925045954,-32.4811322912,149.885773723,234.183209574,35.0,2.87333595557e-05,5.3354069037,-32.3463679104,149.800518256,11.7827770166,2.27338743952,16.8275495102,4.54677487905,4.54677487905,5095,1
-32.2233552554,149.740209711,-32.2026081409,149.695349393,298.626675297,35.0,2.52468793498e-05,5.38468646757,-32.079266357,149.80391614,11.8534410083,2.40609759008,16.928468149,4.81219518015,4.81219518015,5096,1
-32.4812269202,152.659490433,-32.5203147202,152.675261887,161.216290611,35.0,2.81482480183e-05,5.34324465672,-32.5495768966,152.497135119,11.7940158928,2.29399429072,16.8436002887,4.58798858143,4.58798858143,5097,1
-31.4792712473,149.879513277,-31.4855010612,149.898306928,111.267768059,35.0,0.00020793974595,4.58141470932,-31.6105533136,149.830331588,10.7015966263,0.954283377514,15.2834638909,1.90856675503,1.90856675503,5098,1
-31.3865619603,153.007737667,-31.3472940983,153.027856237,23.6139802252,35.0,2.585244362e-05,5.37565673508,-31.4278834084,153.18119678,11.8404929038,2.38121369634,16.9099763394,4.76242739268,4.76242739268,5099,1
-31.5911323088,151.039988295,-31.6234348162,151.062071869,149.810673959,35.0,3.53275375928e-05,5.25669904426,-31.6827015332,150.89869024,11.6699145828,2.07644066957,16.6663652502,4.15288133915,4.15288133915,5100,1
-31.4043825727,151.78207848,-31.4073593512,151.733797971,265.874790313,35.0,2.80025814934e-05,5.34522123497,-31.2546540214,151.745180442,11.7968501895,2.29922049374,16.847648084,4.59844098748,4.59844098748,5101,1
-32.6948239722,151.964925518,-32.6793666059,151.96859687,11.3011355302,35.0,0.000252861009242,4.50690211462,-32.7137780955,152.125453456,10.5947499549,0.87583250985,15.1308710301,1.7516650197,1.7516650197,5102,1
-30.9027280726,149.623390405,-30.9094090195,149.662105027,101.388901464,35.0,4.43197728534e-05,5.17030943138,-31.0515330836,149.60854514,11.546036967,1.87985659364,16.4894496801,3.75971318728,3.75971318728,5103,1
-31.6915729608,152.551693287,-31.6703769983,152.550644986,357.589821964,35.0,0.000128459114805,4.76489943214,-31.6750490529,152.716602695,10.9647029101,1.17874461146,15.6592186055,2.35748922293,2.35748922293,5104,1
-31.5459620562,150.285651007,-31.5713856529,150.321811823,129.561184362,35.0,3.03978876808e-05,5.31395339623,-31.6751123637,150.19070077,11.7520139507,2.21792421469,16.7836152989,4.43584842938,4.43584842938,5105,1
