LATITUDE,LONGITUDE,SITE_CLASS,VS30
-32.827,151.657,C,560
-32.829,151.657,C,560
-32.831,151.657,C,560
-32.833,151.657,C,560
-32.835,151.657,C,560
-32.837,151.657,C,560
-32.839,151.657,C,560
-32.841,151.657,C,560
-32.843,151.657,C,560
-32.845,151.657,C,560
-32.847,151.657,C,560
-32.849,151.657,C,560
-32.851,151.657,C,560
-32.853,151.657,C,560
-32.855,151.657,C,560
-32.857,151.657,C,560
-32.859,151.657,C,560
-32.861,151.657,C,560
-32.863,151.657,C,560
-32.865,151.657,C,560
-32.867,151.657,C,560
-32.939,151.657,C,560
-32.941,151.657,C,560
-32.943,151.657,C,560
-32.965,151.657,C,560
-32.967,151.657,C,560
-32.969,151.657,C,560
-32.985,151.657,C,560
-32.989,151.657,C,560
-32.991,151.657,C,560
-32.817,151.655,C,560
-32.819,151.655,C,560
-32.821,151.655,C,560
-32.823,151.655,C,560
-32.825,151.655,C,560
-32.827,151.655,C,560
-32.829,151.655,C,560
-32.831,151.655,C,560
-32.833,151.655,C,560
-32.835,151.655,C,560
-32.837,151.655,C,560
-32.841,151.655,C,560
-32.843,151.655,C,560
-32.845,151.655,C,560
-32.847,151.655,C,560
-32.849,151.655,C,560
-32.851,151.655,C,560
-32.853,151.655,C,560
-32.855,151.655,C,560
-32.857,151.655,C,560
-32.859,151.655,C,560
-32.861,151.655,C,560
-32.863,151.655,C,560
-32.865,151.655,C,560
-32.867,151.655,C,560
-32.933,151.655,C,560
-32.935,151.655,C,560
-32.937,151.655,C,560
-32.939,151.655,C,560
-32.941,151.655,C,560
-32.965,151.655,C,560
-32.967,151.655,C,560
-32.969,151.655,C,560
-32.971,151.655,C,560
-32.973,151.655,C,560
-32.985,151.655,C,560
-32.987,151.655,C,560
-32.817,151.653,C,560
-32.819,151.653,C,560
-32.821,151.653,C,560
-32.823,151.653,C,560
-32.825,151.653,C,560
-32.827,151.653,C,560
-32.829,151.653,C,560
-32.833,151.653,C,560
-32.835,151.653,C,560
-32.841,151.653,C,560
-32.843,151.653,C,560
-32.845,151.653,C,560
-32.847,151.653,C,560
-32.849,151.653,C,560
-32.851,151.653,C,560
-32.853,151.653,C,560
-32.855,151.653,C,560
-32.857,151.653,C,560
-32.859,151.653,C,560
-32.865,151.653,C,560
-32.867,151.653,C,560
-32.935,151.653,C,560
-32.937,151.653,C,560
-32.967,151.653,C,560
-32.969,151.653,C,560
-32.971,151.653,C,560
-32.973,151.653,C,560
-32.985,151.653,C,560
-32.821,151.651,C,560
-32.823,151.651,C,560
-32.825,151.651,C,560
-32.827,151.651,C,560
-32.829,151.651,C,560
-32.835,151.651,C,560
-32.839,151.651,C,560
-32.841,151.651,C,560
-32.843,151.651,C,560
-32.845,151.651,C,560
-32.847,151.651,C,560
-32.849,151.651,C,560
-32.851,151.651,C,560
-32.853,151.651,C,560
-32.855,151.651,C,560
-32.857,151.651,C,560
-32.859,151.651,C,560
-32.867,151.651,C,560
-32.869,151.651,C,560
-32.935,151.651,C,560
-32.937,151.651,C,560
-32.967,151.651,C,560
-32.969,151.651,C,560
-32.971,151.651,C,560
-32.973,151.651,C,560
-32.983,151.651,C,560
-32.985,151.651,C,560
-32.823,151.649,C,560
-32.825,151.649,C,560
-32.827,151.649,C,560
-32.829,151.649,C,560
-32.839,151.649,C,560
-32.841,151.649,C,560
-32.843,151.649,C,560
-32.845,151.649,C,560
-32.847,151.649,C,560
-32.849,151.649,C,560
-32.851,151.649,C,560
-32.853,151.649,C,560
-32.855,151.649,C,560
-32.857,151.649,C,560
-32.859,151.649,C,560
-32.861,151.649,C,560
-32.933,151.649,C,560
-32.935,151.649,C,560
-32.969,151.649,C,560
-32.971,151.649,C,560
-32.973,151.649,C,560
-32.983,151.649,C,560
-32.985,151.649,C,560
-33.005,151.649,C,560
-33.007,151.649,C,560
-32.829,151.647,C,560
-32.839,151.647,C,560
-32.841,151.647,C,560
-32.843,151.647,C,560
-32.845,151.647,C,560
-32.847,151.647,C,560
-32.849,151.647,C,560
-32.851,151.647,C,560
-32.853,151.647,C,560
-32.855,151.647,C,560
-32.857,151.647,C,560
-32.859,151.647,C,560
-32.861,151.647,C,560
-32.933,151.647,C,560
-32.935,151.647,C,560
-32.965,151.647,C,560
-32.969,151.647,C,560
-32.971,151.647,C,560
-32.973,151.647,C,560
-32.983,151.647,C,560
-32.985,151.647,C,560
-33.003,151.647,C,560
-33.005,151.647,C,560
-33.007,151.647,C,560
-33.009,151.647,C,560
-32.829,151.645,C,560
-32.841,151.645,C,560
-32.843,151.645,C,560
-32.845,151.645,C,560
-32.847,151.645,C,560
-32.849,151.645,C,560
-32.851,151.645,C,560
-32.853,151.645,C,560
-32.855,151.645,C,560
-32.857,151.645,C,560
-32.859,151.645,C,560
-32.861,151.645,C,560
-32.863,151.645,C,560
-32.925,151.645,C,560
-32.927,151.645,C,560
-32.931,151.645,C,560
-32.933,151.645,C,560
-32.935,151.645,C,560
-32.937,151.645,C,560
-32.967,151.645,C,560
-32.969,151.645,C,560
-32.971,151.645,C,560
-32.973,151.645,C,560
-32.975,151.645,C,560
-32.983,151.645,C,560
-32.985,151.645,C,560
-33.001,151.645,C,560
-33.003,151.645,C,560
-33.005,151.645,C,560
-33.007,151.645,C,560
-32.801,151.643,C,560
-32.843,151.643,C,560
-32.845,151.643,C,560
-32.847,151.643,C,560
-32.849,151.643,C,560
-32.851,151.643,C,560
-32.853,151.643,C,560
-32.855,151.643,C,560
-32.857,151.643,C,560
-32.859,151.643,C,560
-32.861,151.643,C,560
-32.863,151.643,C,560
-32.929,151.643,C,560
-32.931,151.643,C,560
-32.933,151.643,C,560
-32.935,151.643,C,560
-32.969,151.643,C,560
-32.971,151.643,C,560
-32.973,151.643,C,560
-32.985,151.643,C,560
-32.999,151.643,C,560
-33.001,151.643,C,560
-33.003,151.643,C,560
-33.005,151.643,C,560
-33.007,151.643,C,560
-32.843,151.641,C,560
-32.845,151.641,C,560
-32.847,151.641,C,560
-32.849,151.641,C,560
-32.851,151.641,C,560
-32.853,151.641,C,560
-32.855,151.641,C,560
-32.857,151.641,C,560
-32.859,151.641,C,560
-32.861,151.641,C,560
-32.863,151.641,C,560
-32.929,151.641,C,560
-32.931,151.641,C,560
-32.933,151.641,C,560
-32.935,151.641,C,560
-32.937,151.641,C,560
-32.971,151.641,C,560
-32.999,151.641,C,560
-33.001,151.641,C,560
-33.007,151.641,C,560
-33.009,151.641,C,560
-32.843,151.639,C,560
-32.845,151.639,C,560
-32.847,151.639,C,560
-32.849,151.639,C,560
-32.851,151.639,C,560
-32.853,151.639,C,560
-32.855,151.639,C,560
-32.857,151.639,C,560
-32.859,151.639,C,560
-32.861,151.639,C,560
-32.863,151.639,C,560
-32.865,151.639,C,560
-32.867,151.639,C,560
-32.923,151.639,C,560
-32.929,151.639,C,560
-32.931,151.639,C,560
-32.933,151.639,C,560
-32.935,151.639,C,560
-32.937,151.639,C,560
-32.999,151.639,C,560
-33.007,151.639,C,560
-33.145,151.639,C,560
-33.147,151.639,C,560
-32.847,151.637,C,560
-32.849,151.637,C,560
-32.851,151.637,C,560
-32.853,151.637,C,560
-32.855,151.637,C,560
-32.857,151.637,C,560
-32.859,151.637,C,560
-32.861,151.637,C,560
-32.863,151.637,C,560
-32.865,151.637,C,560
-32.867,151.637,C,560
-32.871,151.637,C,560
-32.913,151.637,C,560
-32.915,151.637,C,560
-32.917,151.637,C,560
-32.919,151.637,C,560
-32.921,151.637,C,560
-32.923,151.637,C,560
-32.925,151.637,C,560
-32.927,151.637,C,560
-32.929,151.637,C,560
-32.931,151.637,C,560
-32.933,151.637,C,560
-32.935,151.637,C,560
-33.009,151.637,C,560
-33.145,151.637,C,560
-32.847,151.635,C,560
-32.849,151.635,C,560
-32.851,151.635,C,560
-32.853,151.635,C,560
-32.855,151.635,C,560
-32.859,151.635,C,560
-32.861,151.635,C,560
-32.863,151.635,C,560
-32.865,151.635,C,560
-32.867,151.635,C,560
-32.869,151.635,C,560
-32.871,151.635,C,560
-32.917,151.635,C,560
-32.919,151.635,C,560
-32.921,151.635,C,560
-32.923,151.635,C,560
-32.925,151.635,C,560
-32.927,151.635,C,560
-32.929,151.635,C,560
-32.931,151.635,C,560
-32.933,151.635,C,560
-33.145,151.635,C,560
-33.147,151.635,C,560
-32.847,151.633,C,560
-32.849,151.633,C,560
-32.851,151.633,C,560
-32.853,151.633,C,560
-32.861,151.633,C,560
-32.863,151.633,C,560
-32.865,151.633,C,560
-32.867,151.633,C,560
-32.869,151.633,C,560
-32.871,151.633,C,560
-32.927,151.633,C,560
-32.929,151.633,C,560
-32.931,151.633,C,560
-32.933,151.633,C,560
-33.145,151.633,C,560
-33.147,151.633,C,560
-33.149,151.633,C,560
-32.847,151.631,C,560
-32.849,151.631,C,560
-32.851,151.631,C,560
-32.853,151.631,C,560
-32.863,151.631,C,560
-32.865,151.631,C,560
-32.867,151.631,C,560
-32.869,151.631,C,560
-32.915,151.631,C,560
-32.927,151.631,C,560
-32.929,151.631,C,560
-32.933,151.631,C,560
-32.935,151.631,C,560
-33.145,151.631,C,560
-33.147,151.631,C,560
-33.149,151.631,C,560
-33.151,151.631,C,560
-33.153,151.631,C,560
-32.849,151.629,C,560
-32.851,151.629,C,560
-32.853,151.629,C,560
-32.867,151.629,C,560
-32.869,151.629,C,560
-32.871,151.629,C,560
-32.913,151.629,C,560
-32.925,151.629,C,560
-32.927,151.629,C,560
-32.929,151.629,C,560
-32.931,151.629,C,560
-32.933,151.629,C,560
-32.967,151.629,C,560
-33.145,151.629,C,560
-33.147,151.629,C,560
-33.149,151.629,C,560
-33.153,151.629,C,560
-33.155,151.629,C,560
-33.157,151.629,C,560
-32.851,151.627,C,560
-32.853,151.627,C,560
-32.867,151.627,C,560
-32.869,151.627,C,560
-32.871,151.627,C,560
-32.873,151.627,C,560
-32.925,151.627,C,560
-32.927,151.627,C,560
-32.929,151.627,C,560
-32.931,151.627,C,560
-32.933,151.627,C,560
-32.935,151.627,C,560
-32.937,151.627,C,560
-32.967,151.627,C,560
-33.143,151.627,C,560
-33.145,151.627,C,560
-33.147,151.627,C,560
-33.155,151.627,C,560
-33.157,151.627,C,560
-32.851,151.625,C,560
-32.853,151.625,C,560
-32.871,151.625,C,560
-32.873,151.625,C,560
-32.925,151.625,C,560
-32.927,151.625,C,560
-32.929,151.625,C,560
-32.931,151.625,C,560
-32.933,151.625,C,560
-32.935,151.625,C,560
-32.937,151.625,C,560
-32.939,151.625,C,560
-32.947,151.625,C,560
-32.949,151.625,C,560
-32.951,151.625,C,560
-32.965,151.625,C,560
-33.143,151.625,C,560
-33.145,151.625,C,560
-33.155,151.625,C,560
-33.157,151.625,C,560
-32.851,151.623,C,560
-32.853,151.623,C,560
-32.925,151.623,C,560
-32.927,151.623,C,560
-32.929,151.623,C,560
-32.931,151.623,C,560
-32.933,151.623,C,560
-32.935,151.623,C,560
-32.937,151.623,C,560
-32.941,151.623,C,560
-32.943,151.623,C,560
-32.945,151.623,C,560
-32.947,151.623,C,560
-32.949,151.623,C,560
-32.951,151.623,C,560
-32.953,151.623,C,560
-32.955,151.623,C,560
-32.965,151.623,C,560
-33.155,151.623,C,560
-33.157,151.623,C,560
-32.851,151.621,C,560
-32.853,151.621,C,560
-32.927,151.621,C,560
-32.929,151.621,C,560
-32.931,151.621,C,560
-32.933,151.621,C,560
-32.935,151.621,C,560
-32.937,151.621,C,560
-32.939,151.621,C,560
-32.941,151.621,C,560
-32.943,151.621,C,560
-32.945,151.621,C,560
-32.947,151.621,C,560
-32.951,151.621,C,560
-32.953,151.621,C,560
-32.955,151.621,C,560
-32.957,151.621,C,560
-32.959,151.621,C,560
-32.961,151.621,C,560
-32.963,151.621,C,560
-32.977,151.621,C,560
-32.851,151.619,C,560
-32.853,151.619,C,560
-32.855,151.619,C,560
-32.925,151.619,C,560
-32.927,151.619,C,560
-32.933,151.619,C,560
-32.935,151.619,C,560
-32.937,151.619,C,560
-32.939,151.619,C,560
-32.941,151.619,C,560
-32.943,151.619,C,560
-32.945,151.619,C,560
-32.957,151.619,C,560
-32.959,151.619,C,560
-32.961,151.619,C,560
-32.963,151.619,C,560
-32.979,151.619,C,560
-32.981,151.619,C,560
-32.851,151.617,C,560
-32.853,151.617,C,560
-32.855,151.617,C,560
-32.923,151.617,C,560
-32.933,151.617,C,560
-32.935,151.617,C,560
-32.937,151.617,C,560
-32.939,151.617,C,560
-32.941,151.617,C,560
-32.943,151.617,C,560
-32.945,151.617,C,560
-32.979,151.617,C,560
-32.981,151.617,C,560
-32.983,151.617,C,560
-33.125,151.617,C,560
-32.853,151.615,C,560
-32.855,151.615,C,560
-32.857,151.615,C,560
-32.909,151.615,C,560
-32.913,151.615,C,560
-32.919,151.615,C,560
-32.921,151.615,C,560
-32.923,151.615,C,560
-32.933,151.615,C,560
-32.935,151.615,C,560
-32.937,151.615,C,560
-32.939,151.615,C,560
-32.941,151.615,C,560
-32.943,151.615,C,560
-32.945,151.615,C,560
-32.979,151.615,C,560
-32.981,151.615,C,560
-32.909,151.613,C,560
-32.911,151.613,C,560
-32.913,151.613,C,560
-32.915,151.613,C,560
-32.917,151.613,C,560
-32.919,151.613,C,560
-32.921,151.613,C,560
-32.923,151.613,C,560
-32.931,151.613,C,560
-32.933,151.613,C,560
-32.935,151.613,C,560
-32.937,151.613,C,560
-32.939,151.613,C,560
-32.941,151.613,C,560
-32.943,151.613,C,560
-32.945,151.613,C,560
-32.947,151.613,C,560
-32.979,151.613,C,560
-32.981,151.613,C,560
-32.907,151.611,C,560
-32.909,151.611,C,560
-32.911,151.611,C,560
-32.913,151.611,C,560
-32.915,151.611,C,560
-32.917,151.611,C,560
-32.919,151.611,C,560
-32.921,151.611,C,560
-32.931,151.611,C,560
-32.933,151.611,C,560
-32.935,151.611,C,560
-32.937,151.611,C,560
-32.939,151.611,C,560
-32.941,151.611,C,560
-32.943,151.611,C,560
-32.953,151.611,C,560
-32.955,151.611,C,560
-32.957,151.611,C,560
-32.979,151.611,C,560
-32.981,151.611,C,560
-32.905,151.609,C,560
-32.907,151.609,C,560
-32.909,151.609,C,560
-32.911,151.609,C,560
-32.913,151.609,C,560
-32.917,151.609,C,560
-32.919,151.609,C,560
-32.921,151.609,C,560
-32.931,151.609,C,560
-32.933,151.609,C,560
-32.935,151.609,C,560
-32.937,151.609,C,560
-32.939,151.609,C,560
-32.941,151.609,C,560
-32.943,151.609,C,560
-32.945,151.609,C,560
-32.955,151.609,C,560
-32.961,151.609,C,560
-32.963,151.609,C,560
-32.969,151.609,C,560
-32.977,151.609,C,560
-32.979,151.609,C,560
-32.981,151.609,C,560
-32.983,151.609,C,560
-32.917,151.607,C,560
-32.919,151.607,C,560
-32.921,151.607,C,560
-32.923,151.607,C,560
-32.933,151.607,C,560
-32.935,151.607,C,560
-32.937,151.607,C,560
-32.939,151.607,C,560
-32.941,151.607,C,560
-32.943,151.607,C,560
-32.945,151.607,C,560
-32.955,151.607,C,560
-32.963,151.607,C,560
-32.965,151.607,C,560
-32.967,151.607,C,560
-32.969,151.607,C,560
-32.981,151.607,C,560
-32.931,151.605,C,560
-32.933,151.605,C,560
-32.935,151.605,C,560
-32.937,151.605,C,560
-32.939,151.605,C,560
-32.941,151.605,C,560
-32.943,151.605,C,560
-32.945,151.605,C,560
-32.947,151.605,C,560
-32.955,151.605,C,560
-32.963,151.605,C,560
-32.965,151.605,C,560
-32.967,151.605,C,560
-32.981,151.605,C,560
-32.929,151.603,C,560
-32.931,151.603,C,560
-32.933,151.603,C,560
-32.935,151.603,C,560
-32.937,151.603,C,560
-32.939,151.603,C,560
-32.945,151.603,C,560
-32.947,151.603,C,560
-32.955,151.603,C,560
-32.965,151.603,C,560
-32.979,151.603,C,560
-32.981,151.603,C,560
-32.983,151.603,C,560
-32.931,151.601,C,560
-32.933,151.601,C,560
-32.935,151.601,C,560
-32.937,151.601,C,560
-32.939,151.601,C,560
-32.947,151.601,C,560
-32.965,151.601,C,560
-32.979,151.601,C,560
-32.931,151.599,C,560
-32.937,151.599,C,560
-32.939,151.599,C,560
-32.965,151.599,C,560
-32.979,151.599,C,560
-32.999,151.599,C,560
-33.003,151.599,C,560
-33.005,151.599,C,560
-32.913,151.597,C,560
-32.933,151.597,C,560
-32.935,151.597,C,560
-32.937,151.597,C,560
-32.939,151.597,C,560
-32.963,151.597,C,560
-32.997,151.597,C,560
-32.999,151.597,C,560
-33.001,151.597,C,560
-33.003,151.597,C,560
-33.005,151.597,C,560
-33.007,151.597,C,560
-33.009,151.597,C,560
-33.011,151.597,C,560
-33.029,151.597,C,560
-32.913,151.595,C,560
-32.915,151.595,C,560
-32.917,151.595,C,560
-32.935,151.595,C,560
-32.937,151.595,C,560
-32.939,151.595,C,560
-32.941,151.595,C,560
-32.963,151.595,C,560
-32.995,151.595,C,560
-32.999,151.595,C,560
-33.001,151.595,C,560
-33.003,151.595,C,560
-33.005,151.595,C,560
-33.007,151.595,C,560
-33.009,151.595,C,560
-33.011,151.595,C,560
-33.027,151.595,C,560
-33.043,151.595,C,560
-33.045,151.595,C,560
-32.915,151.593,C,560
-32.917,151.593,C,560
-32.935,151.593,C,560
-32.937,151.593,C,560
-32.939,151.593,C,560
-32.941,151.593,C,560
-32.963,151.593,C,560
-32.989,151.593,C,560
-32.991,151.593,C,560
-32.993,151.593,C,560
-33.003,151.593,C,560
-33.005,151.593,C,560
-33.007,151.593,C,560
-33.009,151.593,C,560
-33.011,151.593,C,560
-33.027,151.593,C,560
-33.041,151.593,C,560
-33.043,151.593,C,560
-32.915,151.591,C,560
-32.917,151.591,C,560
-32.919,151.591,C,560
-32.931,151.591,C,560
-32.933,151.591,C,560
-32.935,151.591,C,560
-32.937,151.591,C,560
-32.939,151.591,C,560
-32.941,151.591,C,560
-32.987,151.591,C,560
-32.991,151.591,C,560
-33.005,151.591,C,560
-33.007,151.591,C,560
-33.009,151.591,C,560
-33.011,151.591,C,560
-33.027,151.591,C,560
-33.041,151.591,C,560
-32.917,151.589,C,560
-32.919,151.589,C,560
-32.925,151.589,C,560
-32.927,151.589,C,560
-32.929,151.589,C,560
-32.931,151.589,C,560
-32.933,151.589,C,560
-32.935,151.589,C,560
-32.937,151.589,C,560
-32.939,151.589,C,560
-32.941,151.589,C,560
-32.943,151.589,C,560
-32.985,151.589,C,560
-32.987,151.589,C,560
-32.989,151.589,C,560
-32.999,151.589,C,560
-33.003,151.589,C,560
-33.005,151.589,C,560
-33.007,151.589,C,560
-33.009,151.589,C,560
-33.011,151.589,C,560
-33.027,151.589,C,560
-33.029,151.589,C,560
-33.041,151.589,C,560
-32.917,151.587,C,560
-32.919,151.587,C,560
-32.921,151.587,C,560
-32.923,151.587,C,560
-32.925,151.587,C,560
-32.927,151.587,C,560
-32.929,151.587,C,560
-32.931,151.587,C,560
-32.933,151.587,C,560
-32.935,151.587,C,560
-32.937,151.587,C,560
-32.939,151.587,C,560
-32.941,151.587,C,560
-32.943,151.587,C,560
-32.981,151.587,C,560
-32.983,151.587,C,560
-32.985,151.587,C,560
-32.987,151.587,C,560
-32.999,151.587,C,560
-33.001,151.587,C,560
-33.003,151.587,C,560
-33.005,151.587,C,560
-33.007,151.587,C,560
-33.009,151.587,C,560
-33.011,151.587,C,560
-33.029,151.587,C,560
-33.047,151.587,C,560
-33.049,151.587,C,560
-32.899,151.585,C,560
-32.907,151.585,C,560
-32.917,151.585,C,560
-32.919,151.585,C,560
-32.921,151.585,C,560
-32.923,151.585,C,560
-32.925,151.585,C,560
-32.927,151.585,C,560
-32.929,151.585,C,560
-32.931,151.585,C,560
-32.933,151.585,C,560
-32.935,151.585,C,560
-32.937,151.585,C,560
-32.939,151.585,C,560
-32.941,151.585,C,560
-32.943,151.585,C,560
-32.945,151.585,C,560
-32.947,151.585,C,560
-32.979,151.585,C,560
-32.981,151.585,C,560
-32.985,151.585,C,560
-32.987,151.585,C,560
-32.999,151.585,C,560
-33.003,151.585,C,560
-33.005,151.585,C,560
-33.007,151.585,C,560
-33.009,151.585,C,560
-33.011,151.585,C,560
-33.027,151.585,C,560
-33.029,151.585,C,560
-33.047,151.585,C,560
-32.897,151.583,C,560
-32.899,151.583,C,560
-32.907,151.583,C,560
-32.915,151.583,C,560
-32.917,151.583,C,560
-32.919,151.583,C,560
-32.921,151.583,C,560
-32.923,151.583,C,560
-32.925,151.583,C,560
-32.929,151.583,C,560
-32.931,151.583,C,560
-32.933,151.583,C,560
-32.935,151.583,C,560
-32.937,151.583,C,560
-32.939,151.583,C,560
-32.941,151.583,C,560
-32.943,151.583,C,560
-32.945,151.583,C,560
-32.985,151.583,C,560
-32.987,151.583,C,560
-32.997,151.583,C,560
-32.999,151.583,C,560
-33.003,151.583,C,560
-33.005,151.583,C,560
-33.007,151.583,C,560
-33.009,151.583,C,560
-33.025,151.583,C,560
-33.027,151.583,C,560
-33.029,151.583,C,560
-33.047,151.583,C,560
-33.055,151.583,C,560
-33.057,151.583,C,560
-33.059,151.583,C,560
-32.899,151.581,C,560
-32.909,151.581,C,560
-32.915,151.581,C,560
-32.917,151.581,C,560
-32.923,151.581,C,560
-32.929,151.581,C,560
-32.931,151.581,C,560
-32.933,151.581,C,560
-32.935,151.581,C,560
-32.937,151.581,C,560
-32.939,151.581,C,560
-32.941,151.581,C,560
-32.943,151.581,C,560
-32.945,151.581,C,560
-32.947,151.581,C,560
-32.983,151.581,C,560
-32.985,151.581,C,560
-32.987,151.581,C,560
-32.997,151.581,C,560
-32.999,151.581,C,560
-33.003,151.581,C,560
-33.005,151.581,C,560
-33.007,151.581,C,560
-33.009,151.581,C,560
-33.029,151.581,C,560
-33.047,151.581,C,560
-33.055,151.581,C,560
-33.057,151.581,C,560
-33.065,151.581,C,560
-33.067,151.581,C,560
-32.897,151.579,C,560
-32.899,151.579,C,560
-32.901,151.579,C,560
-32.909,151.579,C,560
-32.911,151.579,C,560
-32.915,151.579,C,560
-32.917,151.579,C,560
-32.929,151.579,C,560
-32.931,151.579,C,560
-32.933,151.579,C,560
-32.935,151.579,C,560
-32.941,151.579,C,560
-32.943,151.579,C,560
-32.945,151.579,C,560
-32.947,151.579,C,560
-32.949,151.579,C,560
-32.951,151.579,C,560
-32.981,151.579,C,560
-32.983,151.579,C,560
-32.985,151.579,C,560
-33.003,151.579,C,560
-33.005,151.579,C,560
-33.007,151.579,C,560
-33.009,151.579,C,560
-33.029,151.579,C,560
-33.031,151.579,C,560
-33.033,151.579,C,560
-33.047,151.579,C,560
-33.057,151.579,C,560
-33.065,151.579,C,560
-32.901,151.577,C,560
-32.903,151.577,C,560
-32.905,151.577,C,560
-32.907,151.577,C,560
-32.909,151.577,C,560
-32.911,151.577,C,560
-32.913,151.577,C,560
-32.915,151.577,C,560
-32.917,151.577,C,560
-32.929,151.577,C,560
-32.931,151.577,C,560
-32.933,151.577,C,560
-32.935,151.577,C,560
-32.941,151.577,C,560
-32.943,151.577,C,560
-32.945,151.577,C,560
-32.951,151.577,C,560
-32.979,151.577,C,560
-32.985,151.577,C,560
-33.003,151.577,C,560
-33.005,151.577,C,560
-33.007,151.577,C,560
-33.009,151.577,C,560
-33.027,151.577,C,560
-33.029,151.577,C,560
-33.031,151.577,C,560
-33.033,151.577,C,560
-33.057,151.577,C,560
-33.065,151.577,C,560
-32.901,151.575,C,560
-32.905,151.575,C,560
-32.907,151.575,C,560
-32.909,151.575,C,560
-32.911,151.575,C,560
-32.913,151.575,C,560
-32.915,151.575,C,560
-32.917,151.575,C,560
-32.931,151.575,C,560
-32.933,151.575,C,560
-32.935,151.575,C,560
-32.941,151.575,C,560
-32.943,151.575,C,560
-32.945,151.575,C,560
-32.947,151.575,C,560
-32.951,151.575,C,560
-32.977,151.575,C,560
-32.979,151.575,C,560
-32.985,151.575,C,560
-33.001,151.575,C,560
-33.003,151.575,C,560
-33.005,151.575,C,560
-33.009,151.575,C,560
-33.031,151.575,C,560
-33.033,151.575,C,560
-33.063,151.575,C,560
-33.065,151.575,C,560
-32.905,151.573,C,560
-32.909,151.573,C,560
-32.913,151.573,C,560
-32.915,151.573,C,560
-32.917,151.573,C,560
-32.925,151.573,C,560
-32.929,151.573,C,560
-32.931,151.573,C,560
-32.933,151.573,C,560
-32.935,151.573,C,560
-32.943,151.573,C,560
-32.945,151.573,C,560
-32.953,151.573,C,560
-32.975,151.573,C,560
-32.983,151.573,C,560
-32.985,151.573,C,560
-33.001,151.573,C,560
-33.003,151.573,C,560
-33.005,151.573,C,560
-33.009,151.573,C,560
-33.031,151.573,C,560
-33.061,151.573,C,560
-33.063,151.573,C,560
-32.907,151.571,C,560
-32.909,151.571,C,560
-32.913,151.571,C,560
-32.915,151.571,C,560
-32.917,151.571,C,560
-32.923,151.571,C,560
-32.925,151.571,C,560
-32.927,151.571,C,560
-32.929,151.571,C,560
-32.931,151.571,C,560
-32.933,151.571,C,560
-32.943,151.571,C,560
-32.945,151.571,C,560
-32.953,151.571,C,560
-32.955,151.571,C,560
-32.957,151.571,C,560
-32.983,151.571,C,560
-32.985,151.571,C,560
-32.997,151.571,C,560
-32.999,151.571,C,560
-33.001,151.571,C,560
-33.003,151.571,C,560
-33.031,151.571,C,560
-33.059,151.571,C,560
-33.061,151.571,C,560
-32.903,151.569,C,560
-32.907,151.569,C,560
-32.913,151.569,C,560
-32.915,151.569,C,560
-32.917,151.569,C,560
-32.923,151.569,C,560
-32.925,151.569,C,560
-32.927,151.569,C,560
-32.929,151.569,C,560
-32.931,151.569,C,560
-32.933,151.569,C,560
-32.943,151.569,C,560
-32.953,151.569,C,560
-32.955,151.569,C,560
-32.957,151.569,C,560
-32.959,151.569,C,560
-32.961,151.569,C,560
-32.981,151.569,C,560
-32.985,151.569,C,560
-32.995,151.569,C,560
-32.997,151.569,C,560
-32.999,151.569,C,560
-33.001,151.569,C,560
-33.003,151.569,C,560
-33.059,151.569,C,560
-33.061,151.569,C,560
-32.907,151.567,C,560
-32.913,151.567,C,560
-32.915,151.567,C,560
-32.925,151.567,C,560
-32.927,151.567,C,560
-32.929,151.567,C,560
-32.931,151.567,C,560
-32.943,151.567,C,560
-32.945,151.567,C,560
-32.955,151.567,C,560
-33.001,151.567,C,560
-33.003,151.567,C,560
-33.031,151.567,C,560
-33.033,151.567,C,560
-33.057,151.567,C,560
-32.907,151.565,C,560
-32.915,151.565,C,560
-32.917,151.565,C,560
-32.925,151.565,C,560
-32.927,151.565,C,560
-32.929,151.565,C,560
-32.931,151.565,C,560
-32.943,151.565,C,560
-32.945,151.565,C,560
-32.955,151.565,C,560
-32.959,151.565,C,560
-32.999,151.565,C,560
-33.001,151.565,C,560
-33.003,151.565,C,560
-33.031,151.565,C,560
-33.033,151.565,C,560
-33.055,151.565,C,560
-32.909,151.563,C,560
-32.915,151.563,C,560
-32.917,151.563,C,560
-32.925,151.563,C,560
-32.929,151.563,C,560
-32.931,151.563,C,560
-32.933,151.563,C,560
-32.943,151.563,C,560
-32.945,151.563,C,560
-32.955,151.563,C,560
-32.999,151.563,C,560
-33.001,151.563,C,560
-33.003,151.563,C,560
-33.031,151.563,C,560
-33.033,151.563,C,560
-32.909,151.561,C,560
-32.925,151.561,C,560
-32.931,151.561,C,560
-32.933,151.561,C,560
-32.943,151.561,C,560
-32.945,151.561,C,560
-32.947,151.561,C,560
-32.955,151.561,C,560
-32.999,151.561,C,560
-33.001,151.561,C,560
-33.003,151.561,C,560
-33.031,151.561,C,560
-32.931,151.559,C,560
-32.933,151.559,C,560
-32.945,151.559,C,560
-32.955,151.559,C,560
-32.999,151.559,C,560
-33.001,151.559,C,560
-33.003,151.559,C,560
-33.005,151.559,C,560
-32.905,151.557,C,560
-32.907,151.557,C,560
-32.931,151.557,C,560
-32.933,151.557,C,560
-32.935,151.557,C,560
